customer_id,region,device_type,subscription_plan,account_age_days,monthly_spend,num_orders_last_90d,avg_order_value,support_tickets_raised,days_since_last_login,pages_per_session,churned
CUST01076,East,Desktop,Basic,263,,6,250.87,0,160,3.7,0
CUST01077,North,Mobile,Free,1008,48.73,2,106.68,1,201,3.8,0
CUST01078,Central,Desktop,Free,1361,100.32,8,152.03,1,19,8.9,1
CUST01079,North,Mobile,Basic,789,5.1,6,135.37,2,19,7.0,0
CUST01080,North,Desktop,Free,873,53.39,3,137.42,0,69,8.8,1
CUST01081,East,Mobile,Free,485,135.71,9,127.19,0,71,9.7,1
CUST01082,East,Mobile,Basic,1296,,3,54.51,2,-5,7.3,0
CUST01083,North,Mobile,Free,466,179.28,3,98.23,1,90,10.1,0
CUST01084,South,Tablet,Free,1289,49.03,2,119.5,1,234,5.9,1
CUST01085,North,Desktop,Basic,402,83.97,4,139.95,2,56,9.6,1
CUST01086,West,Desktop,Free,789,71.66,8,91.77,2,115,15.3,0
CUST01087,East,Desktop,Enterprise,70,82.4,3,90.72,4,1,3.9,1
CUST01088,South,Mobile,Free,477,169.38,4,5.0,0,119,12.2,1
CUST01089,South,Mobile,Free,621,19.98,10,36.47,0,346,12.1,1
CUST01090,East,Tablet,Premium,1108,162.47,2,76.24,0,151,8.4,0
CUST01091,North,Mobile,Free,526,51.07,4,68.61,0,105,,1
CUST01092,West,Mobile,Basic,934,53.82,8,57.55,0,177,11.5,0
CUST01093,West,Desktop,Basic,597,41.76,6,39.78,0,329,8.4,0
CUST01094,Central,Mobile,Free,1299,19.76,4,126.07,0,275,13.1,0
CUST01095,North,Desktop,Enterprise,1396,44.95,5,135.44,4,42,9.5,0
CUST01096,North,Mobile,Premium,323,235.84,6,42.84,1,335,8.3,1
CUST01097,North,Mobile,Free,1241,150.48,8,72.65,1,101,4.4,0
CUST01098,West,Mobile,Free,1422,166.54,6,283.79,0,291,15.1,0
CUST01099,North,Mobile,Free,1269,6280.34573711222,4,136.53,1,42,6.3,0
CUST01100,North,Mobile,Basic,875,56.1,4,107.11,0,4,7.4,0
CUST01101,Central,Desktop,Free,922,75.76,7,158.17,4,4,7.3,0
CUST01102,East,Mobile,Free,1327,102.49,6,106.23,1,118,15.5,1
CUST01103,North,Mobile,Basic,1414,33.57,1,134.09,0,320,14.7,1
CUST01104,West,Tablet,Basic,294,118.85,3,84.26,1,259,1.0,0
CUST01105,North,Mobile,Free,810,58.87,2,122.52,1,233,1.0,0
CUST01106,North,Tablet,Free,1445,83.33,4,166.24,0,209,1.0,0
CUST01107,South,Tablet,Free,316,19.7,2,6192.116640401864,2,66,1.0,1
CUST01108,North,Desktop,Free,1293,4.11,4,147.47,4,360,10.1,0
CUST01109,Central,Mobile,Free,145,99.81,4,28.84,1,216,3.8,1
CUST01110,South,Desktop,Free,594,68.74,3,131.73,3,313,4.1,0
CUST01111,East,Desktop,Basic,642,79.82,3,113.79,0,361,6.7,1
CUST01112,North,Mobile,Free,447,103.1,1,188.27,0,345,9.2,1
CUST01113,North,Mobile,Free,194,21.76,4,241.23,0,269,8.0,1
CUST01114,North,Mobile,Basic,539,29.38,4,126.53,3,42,10.6,0
CUST01115,North,Tablet,Free,637,44.62,6,139.04,1,211,11.1,0
CUST01116,North,Mobile,Free,33,0.27,3,76.79,1,128,6.6,1
CUST01117,North,Mobile,Basic,46,37.1,8,107.02,2,156,5.0,0
CUST01118,South,Mobile,Free,725,237.16,4,,1,348,4.6,1
CUST01119,North,Desktop,Free,991,311.82,6,172.51,1,136,4.4,1
CUST01120,East,Desktop,Basic,682,73.72,2,88.19,2,317,4.9,1
CUST01121,North,Desktop,Basic,595,71.66,9,128.33,0,188,8.5,0
CUST01122,South,Mobile,Basic,472,35.85,2,5.0,4,47,14.7,0
CUST01123,East,Desktop,Basic,625,30.88,3,91.67,1,164,3.4,1
CUST01124,North,Desktop,Basic,671,2.2,4,160.85,1,161,7.1,0
CUST01125,North,Mobile,Free,711,47.36,8,67.31,1,232,4.3,1
CUST01126,East,Desktop,Basic,123,87.46,2,124.88,0,341,7.4,1
CUST01127,North,Desktop,Free,508,155.88,8,132.95,3,170,8.8,0
CUST01128,North,Desktop,Basic,1258,2.16,3,149.75,1,331,5.7,0
CUST01129,East,Mobile,Premium,271,12416.856083732488,8,89.26,0,218,10.8,0
CUST01130,South,Mobile,Free,1128,12.78,3,36.45,1,305,9.7,0
CUST01131,North,Mobile,Premium,680,26.9,4,94.25,0,116,1.0,0
CUST01132,North,Mobile,Free,270,8.63,8,167.62,0,308,8.7,1
CUST01133,East,Mobile,Premium,624,125.51,3,145.63,3,86,1.0,0
CUST01134,South,Mobile,Basic,425,170.37,5,130.04,3,83,5.8,1
CUST01135,East,Desktop,Enterprise,75,143.16,6,77.66,1,139,10.2,0
CUST01136,South,Mobile,Basic,133,32.8,5,45.87,1,115,7.7,1
CUST01137,Central,Desktop,Basic,334,52.18,3,155.46,1,357,6.0,1
CUST01138,Central,Mobile,Premium,436,22.26,4,181.07,3,170,6.3,0
CUST01139,West,Tablet,Premium,443,42.26,5,59.84,1,346,,0
CUST01140,North,Mobile,Free,124,63.67,8,140.57,2,349,4.0,1
CUST01141,North,Mobile,Free,931,199.45,8,195.09,1,146,2.1,0
CUST01142,South,Desktop,Premium,1062,209.67,2,,1,73,9.0,0
CUST01143,East,Desktop,Basic,1475,82.6,1,129.29,3,306,9.6,0
CUST01144,South,Desktop,Free,1170,187.18,6,151.08,1,62,8.2,0
CUST01145,North,Mobile,Basic,1090,203.92,4,85.11,0,72,8.7,0
CUST01146,East,Mobile,Premium,1219,47.5,9,213.01,2,84,12.5,0
CUST01147,East,Mobile,Free,1450,60.29,3,234.54,1,15,15.3,0
CUST01148,North,Desktop,Premium,878,,2,137.95,0,353,12.4,1
CUST01149,North,Desktop,Free,1011,123.05,2,119.33,1,148,5.2,0
CUST01150,North,Mobile,Premium,257,16.46,6,237.71,1,110,8.6,1
CUST01151,North,Mobile,Enterprise,2,166.96,5,90.47,3,218,5.7,0
CUST01152,North,Mobile,Enterprise,1149,39.24,2,178.76,2,358,8.6,0
CUST01153,South,Mobile,Premium,573,2.88,1,155.84,2,315,11.0,0
CUST01154,North,Desktop,Free,1460,68.06,3,139.92,0,105,11.3,0
CUST01155,North,Mobile,Basic,634,3.37,4,179.39,2,280,1.0,1
CUST01156,South,Mobile,Free,134,229.47,6,166.55,1,31,18.8,1
CUST01157,North,Mobile,Premium,829,37.75,5,141.37,0,330,12.2,0
CUST01158,East,Mobile,Free,400,139.18,4,161.58,2,202,6.0,0
CUST01159,West,Desktop,Basic,1367,,4,5.0,1,283,10.2,0
CUST01160,East,Mobile,Basic,922,20.88,6,162.18,0,232,7.4,1
CUST01161,East,Tablet,Free,982,49.34,4,134.89,2,153,4.8,1
CUST01162,East,Desktop,Free,969,4.86,6,178.03,1,6,1.6,0
CUST01163,South,Mobile,Enterprise,930,216.44,6,136.9,0,97,8.4,0
CUST01164,South,Tablet,Free,439,38.87,7,114.57,1,336,7.9,1
CUST01165,South,Tablet,Premium,1359,202.95,4,83.21,0,31,,0
CUST01166,North,Mobile,Premium,120,41.3,6,177.58,1,335,,0
CUST01167,North,Tablet,Free,860,36.21,7,8739.418627118368,0,4,5.2,1
CUST01168,South,Tablet,Free,1351,6.34,4,95.0,1,41,7.6,1
CUST01169,South,Desktop,Free,698,82.76,5,35.71,2,136,5.3,0
CUST01170,North,Mobile,Premium,1021,118.89,4,,2,168,9.7,0
CUST01171,East,Mobile,Premium,390,40.24,5,152.71,4,248,5.8,1
CUST01172,South,Desktop,Free,296,38.53,6,196.53,0,155,8.0,0
CUST01173,East,Mobile,Free,1476,17021.402071243443,5,127.57,1,45,7.0,1
CUST01174,South,Mobile,Free,581,0.28,7,72.63,0,239,7.5,1
CUST01175,Central,Desktop,Free,1243,23.85,3,111.0,1,2,11.0,0
CUST01176,Central,Tablet,Enterprise,1370,79.71,3,5.0,0,105,11.0,0
CUST01177,North,Tablet,Free,148,19.14,2,173.69,0,362,7.8,1
CUST01178,North,Mobile,Free,666,70.41,4,219.61,2,288,5.5,1
CUST01179,South,Desktop,Premium,781,350.57,5,86.96,4,218,6.0,0
CUST01180,East,Desktop,Free,82,53.19,7,4567.53560872935,0,213,7.0,0
CUST01181,North,Mobile,Free,878,98.02,4,134.76,3,305,14.6,1
CUST01182,North,Mobile,Basic,623,155.17,3,,0,3,5.1,0
CUST01183,North,Tablet,Free,372,43.4,7,,1,324,6.7,0
CUST01184,North,Mobile,Free,970,47.88,6,18.16,2,175,9.2,0
CUST01185,South,Mobile,Basic,1209,254.16,2,156.18,1,257,16.5,0
CUST01186,North,Desktop,Enterprise,1416,78.68,7,93.7,1,156,7.2,0
CUST01187,North,Desktop,Free,1047,,6,164.65,2,233,9.2,1
CUST01188,West,Desktop,Free,1186,50.54,6,77.8,0,31,11.2,0
CUST01189,North,Mobile,Free,238,136.93,2,126.02,2,315,10.8,1
CUST01190,East,Desktop,Free,1225,24.29,11,29.14,0,71,10.2,1
CUST01191,North,Mobile,Free,526,120.17,4,83.63,2,331,8.6,0
CUST01192,West,Mobile,Premium,1352,128.73,3,112.89,0,344,12.3,0
CUST01193,South,Mobile,Free,991,43.28,1,53.3,0,167,1.1,1
CUST01194,North,Desktop,Free,903,125.82,6,111.71,1,31,10.8,0
CUST01195,East,Mobile,Enterprise,684,22.45,6,153.65,1,85,6.3,0
CUST01196,South,Desktop,Free,749,5.08,4,136.78,2,228,4.9,1
CUST01197,North,Desktop,Basic,190,37.45,3,105.26,1,78,12.5,0
CUST01198,Central,Desktop,Basic,551,35.81,6,46.16,1,55,10.5,0
CUST01199,East,Mobile,Basic,440,1.78,2,188.08,1,325,1.4,1
CUST01200,East,Mobile,Premium,486,40.76,6,52.92,1,50,6.9,0
CUST01201,North,Mobile,Basic,538,288.37,6,64.78,2,58,6.5,1
CUST01202,East,Desktop,Free,1126,42.29,5,78.01,1,112,15.3,1
CUST01203,North,Desktop,Premium,555,28.67,3,108.12,0,3,7.7,0
CUST01204,South,Mobile,Free,530,,7,107.77,0,169,6.7,1
CUST01205,South,Mobile,Free,109,87.69,2,157.52,0,30,7.6,0
CUST01206,North,Desktop,Basic,1395,6.54,7,174.6,1,301,7.7,0
CUST01207,South,Mobile,Free,564,5.98,4,122.37,1,140,15.8,0
CUST01208,East,Mobile,Free,276,,8,126.43,2,360,6.8,1
CUST01209,South,Desktop,Premium,686,11.29,7,105.83,1,174,10.3,1
CUST01210,South,Mobile,Free,1369,72.6,2,192.93,3,45,5.0,0
CUST01211,North,Mobile,Free,746,49.66,6,5.0,1,260,4.6,0
CUST01212,North,Mobile,Free,752,5.3,2,113.22,1,268,8.0,0
CUST01213,East,Mobile,Basic,1166,54.69,2,149.57,1,67,4.6,1
CUST01214,East,Mobile,Free,793,149.98,8,91.55,0,171,,1
CUST01215,North,Mobile,Free,690,8.3,1,,2,180,11.1,0
CUST01216,North,Desktop,Free,825,,10,57.33,3,251,9.1,0
CUST01217,Central,Mobile,Premium,455,231.17,8,149.18,0,298,10.0,0
CUST01218,East,Mobile,Free,946,4.98,6,114.3,3,128,8.3,0
CUST01219,North,Desktop,Premium,910,208.1,7,105.33,2,27,2.9,0
CUST01220,North,Tablet,Free,747,20.46,7,186.25,1,141,6.1,0
CUST01221,South,Mobile,Basic,468,81.55,5,117.14,4,165,1.0,0
CUST01222,South,Tablet,Basic,921,45.99,3,157.23,0,95,8.4,0
CUST01223,South,Mobile,Free,753,239.19,6,113.6,2,322,3.9,0
CUST01224,South,Desktop,Enterprise,1087,267.69,2,120.21,3,159,14.6,1
CUST01225,South,Mobile,Basic,1227,77.86,4,148.42,1,281,6.0,0
CUST01226,West,Mobile,Basic,596,13.3,2,129.81,0,9,9.0,0
CUST01227,North,Tablet,Free,-1,5.18,7,94.28,4,292,6.3,1
CUST01228,South,Mobile,Free,747,125.78,1,174.1,3,110,8.2,1
CUST01229,North,Tablet,Free,36,177.41,6,156.35,0,195,15.7,0
CUST01230,North,Mobile,Basic,196,82.0,1,112.68,2,39,12.9,1
CUST01231,West,Desktop,Basic,1171,12.17,7,,2,67,5.4,0
CUST01232,Central,Mobile,Free,208,35.81,9,145.31,0,294,1.0,1
CUST01233,South,Desktop,Free,416,39.81,4,286.04,2,208,6.8,0
CUST01234,West,Desktop,Free,349,65.76,3,4212.653654547434,0,229,14.4,1
CUST01235,North,Mobile,Basic,505,168.09,6,229.67,1,102,8.9,0
CUST01236,East,Tablet,Premium,1177,106.03,3,104.91,1,9,2.0,0
CUST01237,North,Mobile,Basic,278,17.49,4,63.22,0,329,5.9,1
CUST01238,South,Tablet,Basic,384,13.94,4,112.71,3,312,6.8,1
CUST01239,East,Desktop,Basic,174,70.69,10,127.08,2,16,5.4,1
CUST01240,West,Mobile,Basic,282,119.37,5,49.67,0,172,5.8,1
CUST01241,West,Desktop,Basic,351,96.57,4,154.14,0,151,10.9,0
CUST01242,West,Desktop,Enterprise,696,131.52,5,130.04,1,71,11.7,1
CUST01243,North,Mobile,Premium,1257,36.04,7,26.01,1,5,,1
CUST01244,South,Mobile,Free,1441,142.85,6,77.57,2,114,8.7,0
CUST01245,South,Tablet,Basic,401,17.1,7,153.66,2,323,9.3,0
CUST01246,East,Desktop,Free,121,31.38,3,55.91,1,309,4.8,1
CUST01247,Central,Desktop,Free,516,14.19,8,301.48,0,288,9.1,1
CUST01248,North,Desktop,Basic,36,115.48,3,122.33,3,159,11.3,1
CUST01249,South,Tablet,Basic,1265,26.84,7,48.42,0,110,4.4,0
CUST01250,South,Desktop,Free,6,30.74,6,48.54,1,236,13.1,1
CUST01251,East,Desktop,Premium,459,106.7,10,66.25,1,139,5.0,1
CUST01252,North,Mobile,Basic,891,163.98,4,42.45,0,293,10.3,1
CUST01253,South,Desktop,Basic,733,375.32,5,,2,73,9.8,0
CUST01254,East,Mobile,Basic,886,6.75,8,76.06,1,87,5.9,0
CUST01255,North,Desktop,Free,915,,2,8258.340312071983,2,131,12.5,1
CUST01256,East,Mobile,Free,448,,8,98.13,2,211,6.2,1
CUST01257,East,Mobile,Enterprise,1313,227.68,5,5.0,4,27,2.0,1
CUST01258,North,Mobile,Free,266,46.02,4,107.91,0,204,14.3,1
CUST01259,North,Tablet,Free,81,69.07,5,141.15,2,121,4.4,0
CUST01260,North,Desktop,Free,780,98.2,5,178.96,0,101,11.9,0
CUST01261,South,Desktop,Basic,102,146.56,4,158.08,1,333,9.4,0
CUST01262,North,Mobile,Free,1494,25.09,4,137.97,2,198,15.8,1
CUST01263,North,Desktop,Free,748,40.8,5,,0,272,12.0,0
CUST01264,North,Mobile,Basic,388,53.27,4,106.43,0,110,7.9,1
CUST01265,South,Desktop,Basic,-1,54.04,9,151.08,1,9,6.5,1
CUST01266,East,Mobile,Basic,1268,7.95,0,123.28,3,151,4.9,0
CUST01267,North,Mobile,Enterprise,1434,221.01,1,250.79,0,339,7.6,1
CUST01268,Central,Desktop,Enterprise,1484,11297.779292380343,8,106.21,1,17,1.0,0
CUST01269,West,Desktop,Free,804,79.66,6,116.72,2,120,7.5,0
CUST01270,South,Desktop,Enterprise,1397,14.09,8,42.24,1,211,7.8,0
CUST01271,North,Tablet,Free,768,64.2,8,148.7,0,123,4.9,0
CUST01272,Central,Mobile,Basic,36,,7,159.9,1,345,5.3,1
CUST01273,West,Mobile,Basic,1054,10.5,4,117.13,2,290,8.9,0
CUST01274,North,Mobile,Enterprise,678,24.68,3,171.23,2,184,9.4,1
CUST01275,South,Mobile,Free,911,70.65,7,248.84,1,308,4.4,1
CUST01276,North,Desktop,Basic,1380,70.21,5,206.89,3,59,2.9,1
CUST01277,North,Tablet,Basic,1222,0.4,11,88.01,1,68,8.2,0
CUST01278,East,Mobile,Basic,504,24.19,3,131.07,2,48,9.5,1
CUST01279,North,Desktop,Free,1256,10.96,6,155.81,1,57,5.6,1
CUST01280,West,Desktop,Basic,866,1.35,5,148.41,1,223,11.1,0
CUST01281,East,Mobile,Basic,355,45.98,4,,3,223,9.2,1
CUST01282,East,Desktop,Premium,1262,205.48,1,230.82,0,25,1.0,0
CUST01283,North,Desktop,Enterprise,1241,41.39,3,186.37,1,155,6.5,0
CUST01284,South,Mobile,Free,1470,55.21,4,168.33,1,297,8.8,0
CUST01285,South,Desktop,Premium,1356,17.27,7,222.26,2,270,12.5,0
CUST01286,North,Desktop,Enterprise,850,61.82,5,116.66,2,342,7.5,1
CUST01287,North,Desktop,Free,868,25.28,3,35.98,1,112,3.0,1
CUST01288,South,Mobile,Enterprise,270,,7,198.81,1,7,10.8,1
CUST01289,West,Desktop,Basic,1338,32.24,7,195.93,2,50,5.8,1
CUST01290,Central,Tablet,Free,547,12.77,5,81.44,0,341,8.9,1
CUST01291,East,Mobile,Premium,1165,60.36,7,190.17,4,256,10.3,0
CUST01292,East,Mobile,Premium,1276,34.93,6,133.23,2,151,7.0,0
CUST01293,Central,Mobile,Basic,1139,22.51,3,194.73,2,315,10.3,0
CUST01294,South,Desktop,Free,446,38.16,2,34.37,1,5,4.5,1
CUST01295,North,Desktop,Basic,1369,46.61,6,107.65,2,235,13.0,0
CUST01296,East,Mobile,Free,1361,49.71,5,87.79,1,163,,1
CUST01297,Central,Mobile,Free,1162,11.62,7,145.9,2,128,13.8,0
CUST01298,South,Mobile,Free,353,24.98,3,97.48,6,9,8.0,1
CUST01299,North,Desktop,Free,527,28.76,5,220.15,1,48,8.2,0
CUST01300,South,Mobile,Free,478,130.4,4,124.91,3,11,,0
CUST01301,South,Mobile,Basic,862,130.91,4,162.87,0,249,11.3,0
CUST01302,North,Desktop,Free,160,138.31,2,152.75,0,67,5.1,1
CUST01303,West,Mobile,Free,1188,293.37,7,152.16,2,66,4.2,0
CUST01304,Central,Tablet,Basic,1367,29.72,3,,0,109,8.0,0
CUST01305,North,Mobile,Basic,64,223.17,4,68.97,1,337,9.9,1
CUST01306,North,Desktop,Free,1436,34.58,6,77.62,2,53,6.3,1
CUST01307,South,Tablet,Free,866,,4,292.16,0,201,9.6,0
CUST01308,South,Mobile,Free,62,88.06,10,48.06,1,236,12.2,0
CUST01309,North,Desktop,Enterprise,121,5.47,4,159.9,1,64,5.5,0
CUST01310,East,Mobile,Basic,1404,32.22,5,160.38,0,352,7.0,1
CUST01311,North,Desktop,Basic,307,33.9,5,76.88,2,203,1.0,1
CUST01312,North,Mobile,Free,244,19.52,5,62.86,2,192,11.9,1
CUST01313,South,Mobile,Premium,1416,18454.036876458944,10,,1,107,9.0,0
CUST01314,North,Mobile,Basic,93,41.69,4,141.16,0,33,11.1,0
CUST01315,West,Mobile,Basic,1228,36.41,9,113.92,0,318,13.5,0
CUST01316,West,Tablet,Premium,1253,4.62,4,101.5,2,355,4.6,1
CUST01317,Central,Mobile,Free,6,248.51,6,112.19,3,63,12.4,1
CUST01318,South,Mobile,Free,835,211.2,3,32.0,6,319,6.2,1
CUST01319,East,Mobile,Free,1442,185.36,8,42.95,0,31,10.0,1
CUST01320,North,Mobile,Free,1116,43.59,2,169.2,1,123,4.4,0
CUST01321,North,Desktop,Free,927,20.34,3,141.96,0,151,9.5,1
CUST01322,East,Mobile,Enterprise,1265,2.93,7,144.31,1,155,14.6,0
CUST01323,North,Desktop,Basic,1167,295.17,3,96.63,0,20,7.7,0
CUST01324,East,Mobile,Premium,1169,311.19,4,5.0,0,333,1.0,1
CUST01325,North,Tablet,Premium,819,66.68,7,8.29,0,117,9.3,0
CUST01326,South,Mobile,Basic,1279,9.8,3,11.21,1,223,4.0,1
CUST01327,Central,Mobile,Free,1077,30.48,5,66.7,3,151,8.5,1
CUST01328,East,Mobile,Premium,531,199.59,6,104.2,1,22,1.0,1
CUST01329,North,Desktop,Basic,628,32.13,7,69.63,1,293,10.8,1
CUST01330,North,Desktop,Free,601,56.36,6,49.14,2,232,8.9,1
CUST01331,East,Desktop,Premium,1147,293.98,7,37.95,1,45,14.2,0
CUST01332,Central,Desktop,Free,860,6.09,4,122.57,3,132,9.0,1
CUST01333,West,Desktop,Premium,1228,21.79,5,94.55,1,201,9.1,0
CUST01334,North,Mobile,Free,1242,142.91,6,175.82,1,163,9.2,1
CUST01335,North,Mobile,Basic,375,281.8,4,99.52,1,124,3.5,0
CUST01336,East,Desktop,Free,1025,14.36,5,66.69,0,125,11.7,1
CUST01337,Central,Mobile,Free,826,2.21,6,145.17,2,52,6.2,1
CUST01338,West,Mobile,Free,903,70.26,4,138.78,2,73,6.5,1
CUST01339,South,Mobile,Premium,904,0.31,9,125.5,0,32,8.2,0
CUST01340,South,Desktop,Basic,602,37.27,6,90.56,3,145,6.8,0
CUST01341,East,Mobile,Basic,263,31.65,4,186.58,1,184,6.7,0
CUST01342,South,Mobile,Premium,618,295.27,4,189.38,0,169,5.2,0
CUST01343,Central,Desktop,Free,1124,47.65,5,5.0,0,223,14.3,0
CUST01344,Central,Mobile,Basic,1045,88.9,7,246.42,3,63,10.1,0
CUST01345,South,Mobile,Free,1315,32.75,4,28.64,1,288,1.0,1
CUST01346,Central,Mobile,Free,441,247.43,2,87.9,3,221,11.5,0
CUST01347,South,Tablet,Basic,637,62.52,2,100.13,1,158,10.5,1
CUST01348,South,Desktop,Enterprise,1145,8.75,6,5.0,1,336,10.4,1
CUST01349,North,Mobile,Enterprise,730,51.77,5,184.23,0,180,6.5,0
CUST01350,East,Mobile,Free,191,208.39,5,232.32,1,93,8.5,1
CUST01351,North,Desktop,Basic,1367,28.47,5,100.15,3,290,7.3,0
CUST01352,South,Mobile,Free,235,115.29,3,105.84,0,184,10.5,0
CUST01353,North,Mobile,Basic,797,92.05,3,148.76,0,28,9.8,0
CUST01354,East,Mobile,Free,527,514.4,1,115.29,2,76,,0
CUST01355,South,Mobile,Basic,1405,14620.209794673263,3,73.96,1,229,1.6,1
CUST01356,South,Desktop,Free,1310,91.82,4,154.95,1,304,9.5,1
CUST01357,East,Mobile,Free,910,18.88,5,161.04,1,114,1.0,0
CUST01358,North,Mobile,Basic,1117,123.03,7,159.27,0,114,10.2,1
CUST01359,West,Desktop,Free,506,25.86,7,158.54,1,318,5.9,1
CUST01360,East,Desktop,Free,598,126.97,5,193.54,0,29,11.7,1
CUST01361,North,Mobile,Premium,106,10.28,7,5.0,1,123,,0
CUST01362,North,Desktop,Free,290,216.4,8,96.31,3,208,8.2,0
CUST01363,North,Desktop,Premium,720,73.22,5,5.0,0,169,19.8,0
CUST01364,East,Tablet,Free,1374,30.49,5,22.66,3,95,6.1,1
CUST01365,South,Mobile,Basic,260,90.0,6,117.35,1,200,15.4,1
CUST01366,East,Mobile,Premium,502,53.75,9,57.42,1,30,7.8,0
CUST01367,North,Desktop,Free,1009,28.3,4,130.83,1,262,13.9,1
CUST01368,North,Desktop,Premium,768,16.59,8,32.0,2,115,12.9,1
CUST01369,North,Desktop,Free,743,25.17,8,166.61,3,157,9.3,1
CUST01370,North,Desktop,Premium,151,1.62,5,202.36,0,344,6.1,0
CUST01371,North,Mobile,Free,87,18162.78953115373,4,57.03,0,345,1.0,1
CUST01372,East,Desktop,Free,1168,6.27,5,148.22,3,3,11.5,0
CUST01373,North,Mobile,Free,880,66.69,3,63.39,0,209,9.3,0
CUST01374,North,Tablet,Free,345,197.72,4,212.01,2,46,,0
CUST01375,East,Mobile,Basic,735,19.57,4,43.21,2,26,1.0,1
CUST01376,North,Desktop,Basic,1313,180.71,5,116.84,0,93,5.5,0
CUST01377,West,Desktop,Enterprise,157,52.34,7,114.12,1,186,12.1,0
CUST01378,Central,Mobile,Enterprise,300,99.39,5,,2,159,10.3,1
CUST01379,North,Desktop,Premium,1091,3.33,7,86.12,2,5,,1
CUST01380,West,Mobile,Free,1459,91.14,4,141.38,1,332,9.6,0
CUST01381,West,Mobile,Basic,629,32.24,4,143.61,1,178,10.8,0
CUST01382,South,Mobile,Free,704,128.13,4,145.01,0,329,3.2,0
CUST01383,East,Mobile,Free,587,17594.81188108522,4,13.35,0,74,10.4,0
CUST01384,East,Mobile,Basic,1287,28.97,5,109.6,2,321,6.4,1
CUST01385,Central,Desktop,Free,366,47.66,4,99.05,3,346,11.9,0
CUST01386,Central,Desktop,Premium,606,20.1,5,65.37,2,284,10.7,1
CUST01387,Central,Tablet,Basic,767,17.05,3,188.12,0,36,9.1,0
CUST01388,North,Mobile,Free,99,,8,100.75,1,212,6.9,1
CUST01389,North,Desktop,Free,915,208.3,5,17.35,1,4,6.6,1
CUST01390,Central,Mobile,Free,526,78.53,1,225.24,1,11,5.1,0
CUST01391,Central,Tablet,Basic,1413,56.6,4,71.37,1,253,8.1,0
CUST01392,East,Desktop,Free,440,160.08,3,46.22,4,178,10.5,1
CUST01393,East,Mobile,Premium,1097,48.5,8,56.48,0,345,3.9,1
CUST01394,North,Mobile,Premium,952,57.52,7,93.7,2,271,11.6,1
CUST01395,South,Mobile,Free,1105,167.86,5,47.52,1,291,6.1,1
CUST01396,South,Mobile,Basic,800,26.35,4,117.44,0,65,2.4,0
CUST01397,North,Desktop,Free,935,44.33,7,161.59,2,109,10.4,0
CUST01398,South,Mobile,Free,1321,,6,5.0,0,182,3.1,1
CUST01399,Central,Tablet,Free,1362,17.31,6,63.47,1,130,4.3,1
CUST01400,East,Mobile,Free,1199,335.72,6,131.74,4,187,1.0,1
CUST01401,North,Tablet,Enterprise,895,58.37,3,103.94,0,230,12.0,0
CUST01402,North,Desktop,Free,174,115.27,8,168.67,0,329,5.2,1
CUST01403,North,Mobile,Premium,1330,174.84,5,114.97,1,31,1.7,0
CUST01404,South,Mobile,Enterprise,52,104.45,6,5.0,1,331,2.1,0
CUST01405,East,Tablet,Enterprise,115,235.85,4,133.18,0,313,10.0,1
CUST01406,South,Desktop,Free,40,27.95,7,87.13,2,157,1.0,0
CUST01407,North,Mobile,Basic,131,33.81,4,214.52,0,196,7.3,0
CUST01408,North,Desktop,Basic,1173,41.55,6,63.59,3,49,1.6,0
CUST01409,South,Desktop,Free,837,268.14,4,139.36,1,133,8.0,0
CUST01410,East,Mobile,Premium,1234,18.8,7,62.25,1,153,3.6,1
CUST01411,South,Desktop,Premium,156,24.43,7,105.18,3,92,12.1,0
CUST01412,East,Desktop,Premium,412,9.39,1,68.35,0,251,5.5,0
CUST01413,South,Mobile,Premium,754,23.94,3,102.37,0,8,3.4,0
CUST01414,East,Tablet,Free,696,23.1,4,123.15,2,195,7.9,1
CUST01415,East,Desktop,Basic,1459,61.36,9,159.73,2,43,12.8,0
CUST01416,East,Mobile,Basic,1175,14.28,4,118.12,2,1,14.2,1
CUST01417,East,Mobile,Basic,355,58.79,1,115.21,0,234,5.2,0
CUST01418,North,Mobile,Basic,673,397.35,4,57.53,1,129,7.6,0
CUST01419,Central,Desktop,Basic,494,9.69,1,126.84,0,157,14.9,1
CUST01420,South,Mobile,Basic,602,34.0,6,157.5,2,68,,1
CUST01421,North,Mobile,Basic,150,69.77,3,136.43,3,86,7.7,1
CUST01422,North,Mobile,Free,47,68.01,4,145.29,1,22,2.6,0
CUST01423,North,Desktop,Free,1392,52.72,3,139.04,2,50,10.6,0
CUST01424,North,Mobile,Free,1383,6.13,5,63.65,1,300,16.4,0
CUST01425,South,Desktop,Free,620,28.59,2,,1,211,6.4,0
CUST01426,North,Desktop,Free,1337,40.01,5,132.57,0,261,7.8,0
CUST01427,North,Mobile,Basic,1017,198.45,7,160.57,3,362,5.1,1
CUST01428,East,Mobile,Enterprise,387,3.28,4,64.75,0,188,,0
CUST01429,East,Mobile,Basic,1338,20.18,5,104.9,0,292,5.1,1
CUST01430,East,Desktop,Free,322,103.87,10,121.31,4,227,10.9,1
CUST01431,South,Tablet,Premium,491,120.26,5,90.02,0,98,6.5,0
CUST01432,North,Mobile,Free,1015,32.95,7,57.18,2,213,6.0,1
