customer_id,churn_probability,risk_tier,top_reason_codes
CUST00001,0.3993926429930634,low,subscription_plan_Premium(-); account_age_days(-); days_since_last_login(-)
CUST00841,0.5639814697287497,high,subscription_plan_Free(+); missingindicator_monthly_spend(+); region_South(-)
CUST00842,0.4662709213589384,medium,subscription_plan_Free(+); region_South(-); days_since_last_login(-)
CUST00843,0.41192347529879675,low,subscription_plan_Premium(-); days_since_last_login(-); region_West(+)
CUST00844,0.41718700379386026,low,days_since_last_login(-); subscription_plan_Basic(+); pages_per_session(+)
CUST00845,0.5100510818055037,high,subscription_plan_Free(+); missingindicator_pages_per_session(+); device_type_Tablet(-)
CUST00846,0.5777239923772081,high,subscription_plan_Free(+); account_age_days(+); days_since_last_login(+)
CUST00847,0.5464625949434989,high,missingindicator_monthly_spend(+); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00848,0.47802970114116083,medium,days_since_last_login(-); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00849,0.6119102350069776,high,subscription_plan_Free(+); missingindicator_monthly_spend(+); account_age_days(+)
CUST00850,0.4831160163491832,medium,subscription_plan_Free(+); days_since_last_login(-); account_age_days(+)
CUST00851,0.4443662005019332,low,subscription_plan_Free(+); device_type_Tablet(-); region_South(-)
CUST00852,0.4332209184030725,low,missingindicator_avg_order_value(-); account_age_days(-); subscription_plan_Basic(+)
CUST00853,0.4395648410279914,low,subscription_plan_Free(+); device_type_Tablet(-); region_South(-)
CUST00854,0.5358924592947643,high,subscription_plan_Free(+); monthly_spend(+); account_age_days(-)
CUST00855,0.5967388004608459,high,subscription_plan_Free(+); avg_order_value(+); pages_per_session(-)
CUST00856,0.5118010202061039,high,days_since_last_login(+); subscription_plan_Premium(-); device_type_Desktop(+)
CUST00857,0.40806840843385184,low,subscription_plan_Free(+); device_type_Tablet(-); missingindicator_days_since_last_login(-)
CUST00858,0.40932896864287355,low,subscription_plan_Premium(-); region_South(-); days_since_last_login(+)
CUST00859,0.487426547805612,medium,days_since_last_login(+); subscription_plan_Basic(+); pages_per_session(-)
CUST00860,0.558889635502322,high,subscription_plan_Free(+); days_since_last_login(+); device_type_Desktop(+)
CUST00861,0.4310431198893892,low,subscription_plan_Enterprise(-); days_since_last_login(+); device_type_Tablet(-)
CUST00862,0.4854123133705729,medium,subscription_plan_Free(+); days_since_last_login(-); support_per_order(-)
CUST00863,0.4808937385022575,medium,region_South(-); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00864,0.6031809978931288,high,subscription_plan_Free(+); days_since_last_login(+); support_per_order(+)
CUST00865,0.4336253337464225,low,subscription_plan_Premium(-); device_type_Desktop(+); days_since_last_login(-)
CUST00866,0.5221896331359961,high,days_since_last_login(+); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00867,0.4963464033433852,medium,subscription_plan_Free(+); region_South(-); account_age_days(-)
CUST00868,0.5278827749011944,high,days_since_last_login(+); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00869,0.5224497283382583,high,subscription_plan_Free(+); support_per_order(-); region_North(-)
CUST00870,0.4625380640501778,medium,subscription_plan_Free(+); days_since_last_login(-); account_age_days(-)
CUST00871,0.34078464184898993,low,subscription_plan_Premium(-); region_South(-); days_since_last_login(-)
CUST00872,0.36308595654691184,low,days_since_last_login(-); subscription_plan_Premium(-); region_South(-)
CUST00873,0.39930242391575,low,recency_ratio(-); account_age_days(+); device_type_Desktop(+)
CUST00874,0.5212563906165181,high,subscription_plan_Free(+); region_South(-); days_since_last_login(+)
CUST00875,0.45971552913778807,medium,days_since_last_login(-); account_age_days(+); subscription_plan_Basic(+)
CUST00876,0.5133740695490364,high,device_type_Desktop(+); subscription_plan_Basic(+); region_West(+)
CUST00877,0.42173574105768463,low,subscription_plan_Premium(-); region_South(-); account_age_days(+)
CUST00878,0.4823695841541312,medium,subscription_plan_Free(+); region_South(-); days_since_last_login(-)
CUST00879,0.40559940059759214,low,days_since_last_login(-); region_South(-); subscription_plan_Basic(+)
CUST00880,0.41081639021299265,low,subscription_plan_Premium(-); region_South(-); account_age_days(+)
CUST00881,0.47886195068308657,medium,subscription_plan_Free(+); days_since_last_login(-); account_age_days(-)
CUST00882,0.5508446728889609,high,subscription_plan_Free(+); region_West(+); days_since_last_login(+)
CUST00883,0.4425835794136564,low,account_age_days(-); subscription_plan_Basic(+); region_North(-)
CUST00884,0.45584831752753113,low,subscription_plan_Free(+); region_South(-); account_age_days(-)
CUST00885,0.5527301090736436,high,subscription_plan_Free(+); account_age_days(+); pages_per_session(+)
CUST00886,0.5120717820253591,high,subscription_plan_Free(+); missingindicator_avg_order_value(-); device_type_Desktop(+)
CUST00887,0.3994510486295953,low,missingindicator_days_since_last_login(-); missingindicator_is_dormant(-); missingindicator_recency_ratio(-)
CUST00888,0.5424262921916935,high,days_since_last_login(+); missingindicator_pages_per_session(+); region_South(-)
CUST00889,0.5828816925150827,high,subscription_plan_Free(+); days_since_last_login(+); device_type_Desktop(+)
CUST00890,0.4825435818528935,medium,subscription_plan_Free(+); days_since_last_login(-); account_age_days(+)
CUST00891,0.35420985740763544,low,subscription_plan_Enterprise(-); region_South(-); days_since_last_login(+)
CUST00892,0.517174760872629,high,days_since_last_login(+); region_South(-); account_age_days(+)
CUST00893,0.4657176144843532,medium,subscription_plan_Free(+); device_type_Tablet(-); region_South(-)
CUST00894,0.47099592554084097,medium,subscription_plan_Free(+); days_since_last_login(-); device_type_Desktop(+)
CUST00895,0.4977693319922529,medium,subscription_plan_Free(+); days_since_last_login(-); account_age_days(+)
CUST00896,0.5480237005854448,high,subscription_plan_Free(+); account_age_days(+); region_North(-)
CUST00897,0.48040946308332766,medium,subscription_plan_Free(+); days_since_last_login(-); account_age_days(-)
CUST00898,0.4790201251145005,medium,device_type_Desktop(+); subscription_plan_Basic(+); account_age_days(-)
CUST00899,0.5865990493255842,high,avg_order_value(+); days_since_last_login(+); subscription_plan_Premium(-)
CUST00900,0.5303403553379927,high,subscription_plan_Free(+); missingindicator_pages_per_session(+); region_South(-)
CUST00901,0.5116406914794542,high,missingindicator_monthly_spend(+); days_since_last_login(-); account_age_days(+)
CUST00902,0.5306479383181297,high,subscription_plan_Free(+); account_age_days(-); device_type_Desktop(+)
CUST00903,0.5193933522732935,high,account_age_days(-); days_since_last_login(+); device_type_Desktop(+)
CUST00904,0.5017821897524252,medium,account_age_days(-); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00905,0.49353849799108646,medium,subscription_plan_Free(+); days_since_last_login(-); device_type_Desktop(+)
CUST00906,0.4830955955083379,medium,days_since_last_login(-); missingindicator_pages_per_session(+); account_age_days(-)
CUST00907,0.5234925975735163,high,subscription_plan_Free(+); account_age_days(+); days_since_last_login(-)
CUST00908,0.473459176242343,medium,subscription_plan_Enterprise(-); days_since_last_login(+); device_type_Desktop(+)
CUST00909,0.5258042341559873,high,subscription_plan_Free(+); days_since_last_login(-); account_age_days(+)
CUST00910,0.5569374969774037,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(-)
CUST00911,0.3969156822766952,low,subscription_plan_Free(+); days_since_last_login(-); missingindicator_avg_order_value(-)
CUST00912,0.4068905824775714,low,device_type_Tablet(-); region_South(-); account_age_days(-)
CUST00913,0.5982085350138919,high,subscription_plan_Free(+); account_age_days(+); days_since_last_login(+)
CUST00914,0.5398426926150972,high,days_since_last_login(+); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00915,0.48184467048685853,medium,subscription_plan_Free(+); days_since_last_login(-); account_age_days(-)
CUST00916,0.4604289288493998,medium,subscription_plan_Free(+); days_since_last_login(-); account_age_days(-)
CUST00917,0.4949000454328111,medium,subscription_plan_Free(+); days_since_last_login(-); missingindicator_monthly_spend(+)
CUST00918,0.620793118717766,high,avg_order_value(+); subscription_plan_Free(+); account_age_days(+)
CUST00919,0.4590132895102764,medium,days_since_last_login(-); support_per_order(+); subscription_plan_Basic(+)
CUST00920,0.4695821784359978,medium,subscription_plan_Free(+); region_South(-); account_age_days(-)
CUST00921,0.43015969535635074,low,subscription_plan_Free(+); missingindicator_days_since_last_login(-); missingindicator_is_dormant(-)
CUST00922,0.4711845173207035,medium,days_since_last_login(-); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00923,0.45913799331655725,medium,subscription_plan_Premium(-); account_age_days(+); days_since_last_login(+)
CUST00924,0.49589650046044575,medium,subscription_plan_Free(+); account_age_days(-); days_since_last_login(-)
CUST00925,0.3716981420299816,low,device_type_Tablet(-); days_since_last_login(-); account_age_days(-)
CUST00926,0.413820609057852,low,region_South(-); subscription_plan_Basic(+); days_since_last_login(-)
CUST00927,0.49984749360755576,medium,subscription_plan_Free(+); account_age_days(-); pages_per_session(+)
CUST00928,0.4523522795199117,low,subscription_plan_Premium(-); account_age_days(+); days_since_last_login(+)
CUST00929,0.5017783677927472,medium,support_per_order(+); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00930,0.5503130734635292,high,account_age_days(+); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00931,0.46457021657003617,medium,subscription_plan_Premium(-); days_since_last_login(+); device_type_Desktop(+)
CUST00932,0.5372024274716211,high,subscription_plan_Free(+); device_type_Tablet(-); account_age_days(+)
CUST00933,0.5396168108779459,high,subscription_plan_Free(+); days_since_last_login(+); missingindicator_avg_order_value(-)
CUST00934,0.5363332368098106,high,account_age_days(+); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00935,0.46073762834969106,medium,device_type_Tablet(-); days_since_last_login(-); account_age_days(+)
CUST00936,0.5359723051811798,high,days_since_last_login(+); subscription_plan_Basic(+); region_North(-)
CUST00937,0.4467770372972817,low,subscription_plan_Free(+); device_type_Tablet(-); region_South(-)
CUST00938,0.45683420445357503,low,device_type_Desktop(+); account_age_days(-); subscription_plan_Basic(+)
CUST00939,0.5694394206605692,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(-)
CUST00940,0.5488187689150794,high,subscription_plan_Free(+); support_per_order(+); days_since_last_login(-)
CUST00941,0.5656533543623825,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(-)
CUST00942,0.3931694709907402,low,subscription_plan_Premium(-); account_age_days(-); days_since_last_login(-)
CUST00943,0.4953018028595576,medium,days_since_last_login(+); account_age_days(-); subscription_plan_Basic(+)
CUST00944,0.5919920997263881,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(+)
CUST00945,0.5560541984983737,high,subscription_plan_Free(+); days_since_last_login(+); region_South(-)
CUST00946,0.33567816780627285,low,subscription_plan_Premium(-); device_type_Tablet(-); days_since_last_login(-)
CUST00947,0.5487933061688485,high,subscription_plan_Free(+); account_age_days(+); days_since_last_login(-)
CUST00948,0.5098009375905168,medium,subscription_plan_Free(+); days_since_last_login(-); device_type_Desktop(+)
CUST00949,0.47902211377765613,medium,subscription_plan_Free(+); days_since_last_login(-); account_age_days(-)
CUST00950,0.5186030726658146,high,subscription_plan_Free(+); account_age_days(-); device_type_Desktop(+)
CUST00951,0.49388942980145734,medium,days_since_last_login(+); subscription_plan_Basic(+); account_age_days(-)
CUST00952,0.4433874209153935,low,subscription_plan_Free(+); account_age_days(-); days_since_last_login(-)
CUST00953,0.6050328973898934,high,subscription_plan_Free(+); missingindicator_pages_per_session(+); days_since_last_login(+)
CUST00954,0.5093627552840327,medium,subscription_plan_Free(+); account_age_days(-); region_West(+)
CUST00955,0.4221744982645291,low,subscription_plan_Free(+); days_since_last_login(-); device_type_Tablet(-)
CUST00956,0.44161588111135897,low,subscription_plan_Free(+); days_since_last_login(-); account_age_days(-)
CUST00957,0.5311592843848555,high,subscription_plan_Free(+); region_South(-); account_age_days(+)
CUST00958,0.3647248690320228,low,subscription_plan_Enterprise(-); account_age_days(-); days_since_last_login(-)
CUST00959,0.4980115399773049,medium,subscription_plan_Free(+); days_since_last_login(-); account_age_days(-)
CUST00960,0.45774856056897145,medium,subscription_plan_Free(+); missingindicator_avg_order_value(-); days_since_last_login(-)
CUST00961,0.5672040044152824,high,subscription_plan_Free(+); days_since_last_login(+); pages_per_session(+)
CUST00962,0.39699026391842335,low,days_since_last_login(-); region_South(-); device_type_Desktop(+)
CUST00963,0.5663829072196152,high,subscription_plan_Free(+); missingindicator_pages_per_session(+); days_since_last_login(-)
CUST00964,0.5028919768423882,medium,days_since_last_login(+); account_age_days(-); subscription_plan_Basic(+)
CUST00965,0.47454090981973884,medium,subscription_plan_Free(+); days_since_last_login(-); account_age_days(-)
CUST00966,0.5058226925446834,medium,days_since_last_login(+); subscription_plan_Basic(+); account_age_days(-)
CUST00967,0.4414827222778498,low,subscription_plan_Free(+); region_South(-); account_age_days(-)
CUST00968,0.4136757196967421,low,subscription_plan_Enterprise(-); days_since_last_login(+); account_age_days(-)
CUST00969,0.4908251398351681,medium,subscription_plan_Free(+); days_since_last_login(-); support_per_order(+)
CUST00970,0.38668668364749276,low,region_South(-); days_since_last_login(-); subscription_plan_Basic(+)
CUST00971,0.5503375652178232,high,subscription_plan_Free(+); account_age_days(+); days_since_last_login(-)
CUST00972,0.5262438797447725,high,subscription_plan_Free(+); days_since_last_login(-); account_age_days(+)
CUST00973,0.5171642028802382,high,subscription_plan_Basic(+); region_West(+); days_since_last_login(+)
CUST00974,0.5393507216725064,high,subscription_plan_Free(+); region_West(+); support_per_order(-)
CUST00975,0.5201149396699964,high,subscription_plan_Free(+); support_per_order(-); pages_per_session(+)
CUST00976,0.3825321948796884,low,subscription_plan_Free(+); region_South(-); missingindicator_days_since_last_login(-)
CUST00977,0.49334688011294825,medium,account_age_days(-); days_since_last_login(+); device_type_Desktop(+)
CUST00978,0.45488919896045177,low,subscription_plan_Premium(-); region_South(-); days_since_last_login(+)
CUST00979,0.5030802874522302,medium,subscription_plan_Free(+); region_South(-); account_age_days(+)
CUST00980,0.41899267780004185,low,subscription_plan_Free(+); days_since_last_login(-); device_type_Tablet(-)
CUST00981,0.37615771018539146,low,subscription_plan_Free(+); days_since_last_login(-); device_type_Tablet(-)
CUST00982,0.5647350802022905,high,subscription_plan_Free(+); account_age_days(+); support_per_order(-)
CUST00983,0.4492420852577753,low,subscription_plan_Free(+); account_age_days(-); days_since_last_login(-)
CUST00984,0.4669128217974975,medium,days_since_last_login(-); subscription_plan_Basic(+); region_West(+)
CUST00985,0.3839395249352183,low,region_South(-); days_since_last_login(-); account_age_days(-)
CUST00986,0.5528080282400593,high,subscription_plan_Free(+); account_age_days(+); region_North(-)
CUST00987,0.5153578913825356,high,subscription_plan_Free(+); region_South(-); account_age_days(+)
CUST00988,0.5349682101760456,high,subscription_plan_Free(+); days_since_last_login(-); missingindicator_pages_per_session(+)
CUST00989,0.5017686565587247,medium,subscription_plan_Free(+); days_since_last_login(-); region_South(-)
CUST00990,0.47475221900092535,medium,subscription_plan_Free(+); region_South(-); days_since_last_login(-)
CUST00991,0.37196822764524107,low,days_since_last_login(-); missingindicator_avg_order_value(-); region_South(-)
CUST00992,0.43221820833894303,low,subscription_plan_Premium(-); account_age_days(+); days_since_last_login(-)
CUST00993,0.4802235158564729,medium,subscription_plan_Free(+); region_South(-); account_age_days(-)
CUST00994,0.6040848116851311,high,subscription_plan_Free(+); days_since_last_login(+); device_type_Desktop(+)
CUST00995,0.4763761899267953,medium,avg_order_value(+); days_since_last_login(-); subscription_plan_Premium(-)
CUST00996,0.5116705257173106,high,account_age_days(+); subscription_plan_Basic(+); support_per_order(+)
CUST00997,0.6117989325821639,high,subscription_plan_Free(+); account_age_days(+); monthly_spend(+)
CUST00998,0.4511246459964043,low,subscription_plan_Free(+); days_since_last_login(-); device_type_Tablet(-)
CUST00999,0.512080378990619,high,region_South(-); days_since_last_login(+); account_age_days(+)
CUST01000,0.5746444959350032,high,subscription_plan_Free(+); device_type_Desktop(+); days_since_last_login(+)
CUST01001,0.4952185870893965,medium,subscription_plan_Free(+); days_since_last_login(-); region_West(+)
CUST01002,0.4451325175698764,low,account_age_days(-); days_since_last_login(-); subscription_plan_Basic(+)
CUST01003,0.39676588712160477,low,subscription_plan_Premium(-); region_South(-); account_age_days(-)
CUST01004,0.4792221375479529,medium,subscription_plan_Free(+); account_age_days(-); days_since_last_login(-)
CUST01005,0.4437034963402424,low,device_type_Tablet(-); days_since_last_login(+); account_age_days(-)
CUST01006,0.5938041783037105,high,subscription_plan_Free(+); days_since_last_login(+); device_type_Desktop(+)
CUST01007,0.422274833733751,low,account_age_days(-); subscription_plan_Basic(+); days_since_last_login(-)
CUST01008,0.5661882100966089,high,avg_order_value(+); subscription_plan_Basic(+); account_age_days(-)
CUST01009,0.49682607022180275,medium,subscription_plan_Free(+); region_South(-); account_age_days(-)
CUST01010,0.5967450099267853,high,avg_order_value(+); account_age_days(-); device_type_Desktop(+)
CUST01011,0.5598858966980101,high,subscription_plan_Free(+); days_since_last_login(+); device_type_Desktop(+)
CUST01012,0.44562475679244945,low,subscription_plan_Enterprise(-); account_age_days(+); days_since_last_login(+)
CUST01013,0.40800116011022186,low,days_since_last_login(-); account_age_days(-); device_type_Desktop(+)
CUST01014,0.5817624870802399,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(-)
CUST01015,0.492922817446947,medium,subscription_plan_Premium(-); account_age_days(+); device_type_Desktop(+)
CUST01016,0.4503918333478583,low,days_since_last_login(+); subscription_plan_Premium(-); region_South(-)
CUST01017,0.44622763950123323,low,subscription_plan_Premium(-); days_since_last_login(+); account_age_days(-)
CUST01018,0.5681127223821052,high,subscription_plan_Free(+); missingindicator_pages_per_session(+); region_South(-)
CUST01019,0.49766701452954853,medium,subscription_plan_Free(+); account_age_days(-); region_West(+)
CUST01020,0.3852797250478816,low,subscription_plan_Premium(-); region_South(-); account_age_days(-)
CUST01021,0.47608343723372115,medium,subscription_plan_Enterprise(-); days_since_last_login(+); device_type_Desktop(+)
CUST01022,0.48552280905899503,medium,subscription_plan_Premium(-); account_age_days(+); device_type_Desktop(+)
CUST01023,0.48633873333215155,medium,days_since_last_login(+); subscription_plan_Premium(-); region_West(+)
CUST01024,0.4594860600706955,medium,subscription_plan_Free(+); region_South(-); account_age_days(-)
CUST01025,0.3977115555891064,low,device_type_Tablet(-); days_since_last_login(-); subscription_plan_Basic(+)
CUST01026,0.4944397782512686,medium,subscription_plan_Free(+); account_age_days(-); days_since_last_login(-)
CUST01027,0.5116120680139292,high,days_since_last_login(+); subscription_plan_Premium(-); device_type_Desktop(+)
CUST01028,0.5629218961968117,high,subscription_plan_Free(+); days_since_last_login(+); device_type_Tablet(-)
CUST01029,0.55967653795968,high,subscription_plan_Free(+); missingindicator_monthly_spend(+); device_type_Tablet(-)
CUST01030,0.4319550644173226,low,subscription_plan_Premium(-); days_since_last_login(-); account_age_days(+)
CUST01031,0.5862576184013827,high,subscription_plan_Free(+); monthly_spend(+); device_type_Desktop(+)
CUST01032,0.4239872832617376,low,days_since_last_login(-); subscription_plan_Basic(+); account_age_days(-)
CUST01033,0.47201468873447927,medium,subscription_plan_Basic(+); days_since_last_login(-); account_age_days(+)
CUST01034,0.4674898416808884,medium,subscription_plan_Free(+); region_South(-); account_age_days(-)
CUST01035,0.5395428229924303,high,missingindicator_pages_per_session(+); account_age_days(-); days_since_last_login(+)
CUST01036,0.43988650951173536,low,account_age_days(-); subscription_plan_Basic(+); region_North(-)
CUST01037,0.5162170824059806,high,subscription_plan_Free(+); region_South(-); account_age_days(+)
CUST01038,0.3949322095909997,low,days_since_last_login(-); missingindicator_pages_per_session(+); subscription_plan_Premium(-)
CUST01039,0.4553058991704416,low,subscription_plan_Premium(-); days_since_last_login(+); region_Central(+)
CUST01040,0.38848889748496446,low,days_since_last_login(-); subscription_plan_Premium(-); account_age_days(+)
CUST01041,0.5706896086686422,high,days_since_last_login(+); missingindicator_pages_per_session(+); support_per_order(+)
CUST01042,0.42259255635197734,low,days_since_last_login(-); region_South(-); device_type_Desktop(+)
CUST01043,0.46193897748020796,medium,subscription_plan_Premium(-); account_age_days(+); support_per_order(+)
CUST01044,0.37187374906285986,low,days_since_last_login(-); missingindicator_avg_order_value(-); region_South(-)
CUST01045,0.5528232277387984,high,days_since_last_login(+); account_age_days(+); device_type_Desktop(+)
CUST01046,0.44728090536808207,low,subscription_plan_Premium(-); days_since_last_login(+); account_age_days(-)
CUST01047,0.5189076778499506,high,subscription_plan_Free(+); device_type_Tablet(-); days_since_last_login(+)
CUST01048,0.6736758778085997,high,subscription_plan_Free(+); days_since_last_login(+); missingindicator_pages_per_session(+)
CUST01049,0.4393862688104345,low,subscription_plan_Enterprise(-); days_since_last_login(+); region_West(+)
CUST01050,0.552473229856704,high,subscription_plan_Free(+); device_type_Desktop(+); account_age_days(+)
CUST01051,0.5509587961619143,high,subscription_plan_Free(+); days_since_last_login(+); region_North(-)
CUST01052,0.5015289791071856,medium,device_type_Desktop(+); subscription_plan_Basic(+); support_per_order(+)
CUST01053,0.5405591888911353,high,subscription_plan_Free(+); device_type_Tablet(-); account_age_days(+)
CUST01054,0.4603128847497608,medium,days_since_last_login(-); subscription_plan_Basic(+); region_West(+)
CUST01055,0.413856848390502,low,region_South(-); subscription_plan_Basic(+); days_since_last_login(-)
CUST01056,0.5102871534813933,high,subscription_plan_Free(+); region_South(-); account_age_days(+)
CUST01057,0.4117897549578261,low,days_since_last_login(-); region_South(-); account_age_days(+)
CUST01058,0.4036952763240779,low,subscription_plan_Enterprise(-); device_type_Tablet(-); days_since_last_login(+)
CUST01059,0.46679236028161586,medium,region_South(-); device_type_Desktop(+); subscription_plan_Basic(+)
CUST01060,0.4082002556838278,low,subscription_plan_Premium(-); region_South(-); days_since_last_login(+)
CUST01061,0.5381823084819188,high,subscription_plan_Free(+); days_since_last_login(+); missingindicator_avg_order_value(-)
CUST01062,0.5314914538021878,high,subscription_plan_Free(+); region_South(-); account_age_days(+)
CUST01063,0.3673840774875837,low,subscription_plan_Enterprise(-); days_since_last_login(-); account_age_days(+)
CUST01064,0.6430061407635789,high,avg_order_value(+); subscription_plan_Free(+); days_since_last_login(+)
CUST01065,0.47665182790589367,medium,days_since_last_login(+); region_South(-); subscription_plan_Basic(+)
CUST01066,0.573047686991053,high,account_age_days(+); days_since_last_login(+); device_type_Desktop(+)
CUST01067,0.5560303856370418,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(-)
CUST01068,0.5845062381914802,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(+)
CUST01069,0.5161075430608335,high,days_since_last_login(+); subscription_plan_Basic(+); account_age_days(-)
CUST01070,0.583423878685429,high,subscription_plan_Free(+); missingindicator_monthly_spend(+); account_age_days(-)
CUST01071,0.5197364774514529,high,subscription_plan_Free(+); recency_ratio(-); account_age_days(+)
CUST01072,0.5312510026270125,high,subscription_plan_Free(+); region_South(-); account_age_days(+)
CUST01073,0.48916429932566113,medium,days_since_last_login(+); account_age_days(-); subscription_plan_Basic(+)
CUST01074,0.47333221152699123,medium,subscription_plan_Free(+); days_since_last_login(-); account_age_days(-)
CUST01075,0.42542128553658254,low,missingindicator_avg_order_value(-); region_South(-); account_age_days(+)
CUST01076,0.5510087206962321,high,missingindicator_monthly_spend(+); account_age_days(+); device_type_Desktop(+)
CUST01077,0.5185840915398667,high,subscription_plan_Free(+); account_age_days(-); days_since_last_login(+)
CUST01078,0.47359816130277144,medium,subscription_plan_Free(+); days_since_last_login(-); account_age_days(-)
CUST01079,0.41757852286015595,low,days_since_last_login(-); subscription_plan_Basic(+); region_North(-)
CUST01080,0.49401909622739487,medium,subscription_plan_Free(+); days_since_last_login(-); device_type_Desktop(+)
CUST01081,0.4962471442518196,medium,subscription_plan_Free(+); days_since_last_login(-); account_age_days(+)
CUST01082,0.41051848666259455,low,missingindicator_monthly_spend(+); missingindicator_days_since_last_login(-); missingindicator_is_dormant(-)
CUST01083,0.5073965745403017,medium,subscription_plan_Free(+); days_since_last_login(-); account_age_days(+)
CUST01084,0.44980949416540217,low,subscription_plan_Free(+); device_type_Tablet(-); region_South(-)
CUST01085,0.47658594599505355,medium,days_since_last_login(-); device_type_Desktop(+); account_age_days(+)
CUST01086,0.5545114440529302,high,subscription_plan_Free(+); days_since_last_login(-); device_type_Desktop(+)
CUST01087,0.40168214438861344,low,subscription_plan_Enterprise(-); days_since_last_login(-); account_age_days(+)
CUST01088,0.48351551619566296,medium,subscription_plan_Free(+); region_South(-); days_since_last_login(-)
CUST01089,0.5507578911528586,high,subscription_plan_Free(+); days_since_last_login(+); region_South(-)
CUST01090,0.3562505302387941,low,subscription_plan_Premium(-); device_type_Tablet(-); account_age_days(-)
CUST01091,0.5422519766307172,high,subscription_plan_Free(+); missingindicator_pages_per_session(+); days_since_last_login(-)
CUST01092,0.4813701478269089,medium,subscription_plan_Basic(+); region_West(+); account_age_days(-)
CUST01093,0.5651197464451793,high,days_since_last_login(+); device_type_Desktop(+); subscription_plan_Basic(+)
CUST01094,0.5427149632616277,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(-)
CUST01095,0.34672560960304377,low,subscription_plan_Enterprise(-); days_since_last_login(-); account_age_days(-)
CUST01096,0.4878852143680127,medium,days_since_last_login(+); subscription_plan_Premium(-); account_age_days(+)
CUST01097,0.46919342087559324,medium,subscription_plan_Free(+); days_since_last_login(-); account_age_days(-)
CUST01098,0.553007605839346,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(-)
CUST01099,0.46770866953398527,medium,subscription_plan_Free(+); days_since_last_login(-); monthly_spend(+)
CUST01100,0.3989224036990356,low,days_since_last_login(-); subscription_plan_Basic(+); support_per_order(-)
CUST01101,0.5024215690024318,medium,subscription_plan_Free(+); days_since_last_login(-); device_type_Desktop(+)
CUST01102,0.48568572779339325,medium,subscription_plan_Free(+); account_age_days(-); days_since_last_login(-)
CUST01103,0.48697348274319835,medium,days_since_last_login(+); account_age_days(-); subscription_plan_Basic(+)
CUST01104,0.4999350491571463,medium,device_type_Tablet(-); days_since_last_login(+); account_age_days(+)
CUST01105,0.5361820202464593,high,subscription_plan_Free(+); days_since_last_login(+); pages_per_session(-)
CUST01106,0.4517226917870733,low,subscription_plan_Free(+); device_type_Tablet(-); account_age_days(-)
CUST01107,0.5392267816070262,high,avg_order_value(+); subscription_plan_Free(+); device_type_Tablet(-)
CUST01108,0.5996397148647894,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(-)
CUST01109,0.5741356400125734,high,subscription_plan_Free(+); account_age_days(+); days_since_last_login(+)
CUST01110,0.5795496282193007,high,subscription_plan_Free(+); days_since_last_login(+); region_South(-)
CUST01111,0.5550153814718389,high,days_since_last_login(+); device_type_Desktop(+); subscription_plan_Basic(+)
CUST01112,0.5884728632001243,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(+)
CUST01113,0.5768160792814363,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(+)
CUST01114,0.4501047338080907,low,days_since_last_login(-); subscription_plan_Basic(+); account_age_days(+)
CUST01115,0.5080154935012239,medium,subscription_plan_Free(+); device_type_Tablet(-); days_since_last_login(+)
CUST01116,0.5387420481468209,high,subscription_plan_Free(+); account_age_days(+); days_since_last_login(-)
CUST01117,0.49669334475484195,medium,account_age_days(+); subscription_plan_Basic(+); days_since_last_login(-)
CUST01118,0.5058123935020664,medium,subscription_plan_Free(+); days_since_last_login(+); missingindicator_avg_order_value(-)
CUST01119,0.518477334912107,high,subscription_plan_Free(+); device_type_Desktop(+); days_since_last_login(-)
CUST01120,0.5570138385197455,high,days_since_last_login(+); device_type_Desktop(+); subscription_plan_Basic(+)
CUST01121,0.5028828308233396,medium,device_type_Desktop(+); subscription_plan_Basic(+); account_age_days(+)
CUST01122,0.44654965881684977,low,days_since_last_login(-); region_South(-); support_per_order(+)
CUST01123,0.49669443986485595,medium,device_type_Desktop(+); subscription_plan_Basic(+); account_age_days(+)
